window_id,packet_rate,byte_rate,unique_dst_ips,unique_dst_ports,syn_ack_ratio,avg_pkt_size,dst_port_entropy,failed_conn_rate,src_ip_flag,attack_type,label_attack_now,attack_fraction
438,23874.350617734995,763695.1767540559,40,40,0.12149532710280374,144.04533441956002,2.153299852136639,0.0,,none,0,0.0
439,11888.723850651017,544864.1866609377,9,9,0.10526315789473684,129.07039923974,1.4068691591712124,0.002,,none,0,0.0
440,53694.163623069646,664481.1438747924,130,130,0.10480349344978165,116.50340799634,3.9217428520427733,0.0,,none,0,0.0
441,54853.09372541655,2618100.971121536,97,97,0.3443708609271523,127.27237094344001,3.1712687727600137,0.0,,none,0,0.0
442,13440.60743154919,402975.665015337,6,6,0.046153846153846156,185.8538844801,1.3900121297315224,0.0,,none,0,0.0
443,72889.42578736223,1019682.3315744402,151,151,0.1297709923664122,75.73241528928399,4.274649940332098,0.0,,none,0,0.0
444,52185.8526351918,1376661.1886367502,89,89,0.27906976744186046,94.00286905712,3.182665714294594,0.002,,none,0,0.0
445,43477.33080234163,1034951.9533688703,102,102,0.375,158.70021747142002,3.3404269025577724,0.0,,none,0,0.0
446,22269.78936958407,1089566.127882155,17,17,0.1565217391304348,138.61725689472,1.9618714481768191,0.0,,none,0,0.0
447,40588.40926484703,711780.3024340917,78,78,0.13740458015267176,127.73632629056,2.776131484004379,0.0,,none,0,0.0
448,73361.45576487752,1456259.4868076895,147,147,0.16842105263157894,69.12616948588,3.918644965362187,0.0,,none,0,0.0
449,5935.624360797317,180248.20304659894,12,12,0.01694915254237288,151.63511060348,1.7684646040214769,0.0,,none,0,0.0
450,88103.75458754315,1220373.8557835931,159,159,0.21323529411764705,74.15896689554,4.840652612820807,0.01,,none,0,0.0
