day,window_id,packet_rate,byte_rate,unique_dst_ips,unique_dst_ports,syn_ack_ratio,avg_pkt_size,dst_port_entropy,failed_conn_rate,fwd_psh_rate,avg_flow_duration,label_attack_now,attack_fraction,attack_family,mitre
wednesday,354,210683.1380383672,260779.4856493085,18,18,0.00546448087431694,511.62224733678,0.6697901765096603,0.0,0.002,45014144.992,1,0.918,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,355,7129.183114735449,136.83780213560001,10,10,0.0031746031746031746,934.5949149372,0.1871174961906315,0.0,0.0,85440407.372,1,0.982,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,356,439649.2695008337,48.0220821112,5,5,0.002325581395348837,288.52549601780004,0.08322154475109339,0.0,0.0,25885615.31,1,0.992,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,357,1322.4208665771382,120.774283875,10,10,0.0030581039755351682,919.6952590977999,0.1871174961906315,0.0,0.0,97836083.368,1,0.982,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,358,264575.76228155865,64.16278635239999,8,8,0.0024937655860349127,480.28295137080005,0.14557666198192476,0.0,0.0,56638054.918,1,0.986,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,359,9488.952020901901,136.66218770943797,23,23,0.0058997050147492625,864.822139981,0.4565556161993094,0.0,0.002,88799848.088,1,0.956,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,360,126770.25614748598,388893.6544847062,20,20,0.024725274725274724,575.324950521454,0.5206962345052917,0.0,0.016,63345575.448,1,0.946,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,361,241880.1402209367,1631.1819763402,9,9,0.002617801047120419,555.797086324,0.16635001139529076,0.0,0.0,46108149.948,1,0.984,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,362,0.155417575962,140.011002970086,12,12,0.00303951367781155,910.4125741683999,0.2286348241014901,0.0,0.0,85770195.962,1,0.978,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,363,421733.41450798657,199.86774760999998,17,17,0.002232142857142857,258.072847197,0.3323246709557538,0.0,0.0,24274828.976,1,0.968,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,364,0.13592982295199998,123.9986935212,5,5,0.0033444816053511705,921.7472618734,0.08322154475109339,0.0,0.0,96796931.692,1,0.992,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,365,191682.45542918463,80.783413652744,11,11,0.002583979328165375,595.8773880262,0.20787910442369828,0.0,0.0,69803608.36,1,0.98,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,366,64941.200794474826,130.634418410068,7,7,0.002881844380403458,773.501316921,0.12479745984632667,0.0,0.0,80877752.344,1,0.988,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,367,11454.872617816196,42819.588228096545,14,14,0.002967359050445104,721.636985397068,0.27012854957368804,0.0,0.0,75103953.12,1,0.974,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,368,225854.8341828764,240795.92291429848,30,30,0.010238907849829351,88.42724025477202,1.4865815883325262,0.0,0.004,8686748.074,1,0.71,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,369,148647.82458106996,92617.98371202723,15,15,0.008620689655172414,742.8866893092,0.3395350296807628,0.0,0.004,63923869.972,1,0.966,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,370,7950.141590398318,60126.66752273135,11,11,0.003246753246753247,906.3598655008,0.2676472501925248,0.0,0.0,94606789.868,1,0.972,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,371,451922.76927516534,2434.357073716018,12,12,0.0022371364653243847,205.18435166319998,0.2286348241014901,0.0,0.0,19967823.472,1,0.972,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,372,500.44113942640803,126.7299239048,11,11,0.0031847133757961785,919.1632800728,0.20787910442369828,0.0,0.0,95533873.162,1,0.98,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,373,171180.2753169064,32402.98152989577,21,21,0.002849002849002849,632.482357694588,0.47469849301375466,0.0,0.0,71732316.048,1,0.946,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,374,47573.49124392776,8127.803070454974,18,18,0.002881844380403458,786.741595156,0.3530448046807617,0.0,0.0,79795452.856,1,0.95,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,375,42419.05050821255,319737.18018858467,57,57,0.02247191011235955,508.34750479586006,2.2977234654261487,0.0,0.01,65336802.34,1,0.548,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,376,205139.6907293707,28359.949180568397,11,11,0.0027472527472527475,341.2166443142,0.31704480469086055,0.0,0.0,29415062.498,1,0.966,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,377,78090.54599878668,216.85911426019996,10,10,0.00554016620498615,813.08964970386,0.20387910442514096,0.0,0.002,73955518.686,1,0.98,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,378,225001.062307352,94.795102985896,15,15,0.0026041666666666665,533.2923561084,0.3228148959543122,0.0,0.0,54981606.566,1,0.968,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,379,224767.095929271,179.414381195,15,15,0.005263157894736842,573.3667015306,0.30759857567819127,0.0,0.002,55821428.088,1,0.97,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,380,1514.90682055344,1439.3429789217998,7,7,0.0035087719298245615,919.2779718912001,0.15684023639384922,0.0,0.0,98747777.232,1,0.984,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,381,190700.0924744942,108.65746874466,12,12,0.002570694087403599,530.9317188926,0.2286348241014901,0.0,0.0,58444950.3,1,0.976,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,382,3740.434301568449,64050.2121552233,22,22,0.006578947368421052,737.543209049554,1.0035966969778924,0.0,0.002,81522259.512,1,0.822,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,383,55535.99854695721,68209.68974570291,22,22,0.0031545741324921135,601.3010505402,1.0133303783074163,0.0,0.0,54755045.79,1,0.818,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,384,367145.77928229707,4245.8632518722,11,11,0.0022222222222222222,335.78968797839997,0.20787910442369828,0.0,0.0,30614744.96,1,0.98,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,385,1564.226100803134,147.5456212986,8,8,0.002976190476190476,903.1534386988001,0.14557666198192476,0.0,0.0,87597259.556,1,0.986,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,386,276934.8006230114,229.594385963496,12,12,0.0024691358024691358,452.45589061519996,0.2286348241014901,0.0,0.0,53498718.104,1,0.978,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,387,165673.4403487687,93.79947398040001,10,10,0.0027247956403269754,650.607854713,0.20387910442514096,0.0,0.0,67695559.282,1,0.98,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,388,0.132162642804,120.45075360560001,1,1,0.003355704697986577,919.9655443146,-1.4428232973175175e-12,0.0,0.0,99420011.76,1,1.0,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,389,95780.06987934423,146.996604662694,9,9,0.002777777777777778,665.6458684183999,0.16635001139529076,0.0,0.0,71155842.932,1,0.984,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,390,207977.95350102652,561467.5556162149,32,32,0.007692307692307693,532.00322128648,1.005575629558183,0.0,0.004,47242626.272,1,0.874,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,391,259237.25832407392,4158.9830738144,12,12,0.002583979328165375,539.0546047295999,0.2286348241014901,0.0,0.0,47573890.802,1,0.978,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,392,191631.86861055295,530.7215908951999,12,12,0.0026595744680851063,620.670498263,0.2453846431833977,0.0,0.0,53467592.106,1,0.976,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,393,0.13740394160799999,125.0504020282,6,6,0.003401360544217687,922.3032783122,0.10401241683612865,0.0,0.0,96521209.092,1,0.99,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,394,391195.82663877244,47.923597948373995,7,7,0.004651162790697674,289.24498158262804,0.12479745984632667,0.0,0.002,33874382.884,1,0.988,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,395,2544.6857285746637,120.3404632212,8,8,0.0031746031746031746,941.0225566278,0.14557666198192476,0.0,0.0,97719854.342,1,0.986,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,396,30852.201974327374,421.6631155722401,18,18,0.005633802816901409,779.1221053335339,0.36975896451043555,0.0,0.002,83157840.408,1,0.96,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,397,307335.4263038177,635305.4680195401,41,41,0.044226044226044224,347.8189811521,1.2425884566694656,0.0,0.034,42484753.266,1,0.812,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,398,63098.40237158183,129.52455931806,9,9,0.01238390092879257,824.13966121958,0.2261653622388522,0.0,0.006,73910579.672,1,0.976,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,399,266353.5672389564,30077.24680352142,16,16,0.012531328320802004,500.9813639891,0.37124785710334995,0.0,0.008,47671391.566,1,0.962,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,400,139265.5275344838,118.9058425086,10,10,0.0028089887640449437,663.8395401782,0.1871174961906315,0.0,0.0,64612669.558,1,0.982,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,401,4833.767859063858,8123.895690165162,16,16,0.006042296072507553,894.66407823586,0.3283246709571964,0.0,0.002,98551521.494,1,0.968,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,402,268139.867231899,81.55252135636401,20,20,0.007407407407407408,432.99422533101404,0.4405556162036376,0.0,0.004,47127736.154,1,0.956,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,403,1200.1591339333281,33319.52204110104,13,13,0.022727272727272728,896.7230310087199,0.3220252546793213,0.0,0.014,98047772.366,1,0.966,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,404,182655.83447133933,128187.62029573786,39,39,0.05181347150259067,406.575627756588,1.2374457317386833,0.0,0.038,46991430.4,1,0.828,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,405,217423.72129569572,91.72477658860001,4,4,0.002583979328165375,576.6210119,0.07922154475253608,0.0,0.0,51551873.692,1,0.992,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,406,3200.1510749138756,136.3229450366,12,12,0.0031545741324921135,908.9687492152,0.2286348241014901,0.0,0.0,87524096.07,1,0.978,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,407,382980.3933684628,38.445469543,5,5,0.00228310502283105,260.89271210180004,0.08322154475109339,0.0,0.0,26982150.568,1,0.992,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,408,857.276928272194,123.32079926680001,9,9,0.003125,926.7664259894,0.16635001139529076,0.0,0.0,96819340.27,1,0.984,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,409,187900.33815402834,151.022201249716,13,13,0.00267379679144385,509.04501948500007,0.24938464318195502,0.0,0.0,62654996.688,1,0.976,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,410,44878.81322349058,3022.3847499922003,14,14,0.0029239766081871343,781.0375920188001,0.34273941450755246,0.0,0.0,80894097.204,1,0.964,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,411,28876.113578731067,700710.0135156385,53,53,0.08071748878923767,455.732077540954,2.289426903985793,0.0,0.034,46353750.804,1,0.438,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,412,147563.43377148014,24991.44003147508,20,20,0.03188405797101449,605.913402561794,0.39446713804645284,0.0,0.02,55135648.584,1,0.958,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,413,393526.9722549607,478.2517263323999,13,13,0.009009009009009009,265.455439593398,0.2955985756810767,0.0,0.006,23120004.748,1,0.97,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,414,2715.443332912446,728.9057605824001,12,12,0.006329113924050633,912.879251707186,0.2748665311399557,0.0,0.002,84075379.674,1,0.972,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,415,192399.06661944414,4130.053779235599,16,16,0.012953367875647668,594.783184046464,0.3283246709571964,0.0,0.008,65526063.194,1,0.968,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,416,216351.57687873035,84.70736348514,11,11,0.005390835579514825,621.9168197296599,0.20787910442369828,0.0,0.002,60244342.654,1,0.98,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,417,1430.8669272360262,8611.2783115772,21,21,0.026392961876832845,939.560171016928,0.4318654764165297,0.0,0.016,95941755.256,1,0.958,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,418,115355.10355908814,4067.1901317321426,13,13,0.002824858757062147,662.1064557226,0.31232467096152455,0.0,0.0,67581323.738,1,0.968,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,419,162760.30823347045,33827.008938531886,22,22,0.011299435028248588,525.580060224626,0.7060540647248932,0.002,0.006,55894677.584,1,0.842,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,420,248084.83354858472,4102.7944025248,17,17,0.002564102564102564,498.850167194,0.34904480468220433,0.0,0.0,47080657.522,1,0.966,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,421,156858.21982712497,516.4362395631998,8,8,0.0027397260273972603,684.9506451404001,0.1791174961935169,0.0,0.0,62427899.786,1,0.982,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,422,3500.76154256258,147.0889776096,19,19,0.006535947712418301,904.1634696539999,0.43655561620508027,0.0,0.002,94190070.318,1,0.956,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,423,417426.94618222263,7896.17190377758,10,10,0.004651162790697674,250.51038882059999,0.4076921222545875,0.0,0.002,26094212.886,1,0.944,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,424,3359.69149224237,7178.58135408052,11,11,0.003194888178913738,894.2601434487999,0.28057902567530824,0.0,0.0,96311702.152,1,0.964,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,425,36448.29535322077,2786.2725530042985,23,23,0.00872093023255814,721.93219286592,0.6125266607912071,0.0,0.004,79829203.614,1,0.934,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,426,12968.201710775178,320826.9513589954,28,28,0.03296703296703297,527.5131634329001,1.7916892979045984,0.0,0.016,53815724.654,1,0.532,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,427,313625.37106614845,1118.9566836407998,12,12,0.0024630541871921183,433.6654860772,0.2286348241014901,0.0,0.0,38882280.304,1,0.978,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,428,39941.674572262906,132.864112129282,12,12,0.002967359050445104,833.4926503884,0.2286348241014901,0.0,0.0,79412234.282,1,0.976,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,429,324523.5845403199,66.8682423906,13,13,0.004761904761904762,381.11089981279997,0.26612854957513077,0.0,0.002,34775189.994,1,0.974,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,430,857.289593115428,131.97585041940002,11,11,0.0028735632183908046,918.132228121,0.20787910442369828,0.0,0.0,97433276.4,1,0.98,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,431,316265.13905402913,211.46750093176001,10,10,0.004866180048661801,386.7229859658001,0.1871174961906315,0.0,0.002,50395485.832,1,0.982,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,432,24400.178037689406,48123.062159732486,13,13,0.0029498525073746312,865.7724792007999,0.26612854957513077,0.0,0.0,90259553.088,1,0.974,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,433,23005.64400788727,309645.80415981234,17,17,0.006134969325153374,780.89533240458,0.3976595378490565,0.0,0.002,81138670.57,1,0.96,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,434,239863.91128955482,418483.3050097268,21,21,0.005917159763313609,358.20136098614006,1.0882728131257413,0.0,0.002,30552020.572,1,0.8,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,435,45361.31918952827,790.89217164034,12,12,0.003115264797507788,799.6241737645402,0.3522283071004669,0.0,0.0,76406211.198,1,0.962,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,436,361557.37679603684,55.20431246098,8,8,0.0022624434389140274,338.1345226166,0.17760772118919,0.0,0.0,30865551.856,1,0.982,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,437,6600.137641479548,74120.08695540686,14,14,0.00684931506849315,914.422417363,0.3020888006753071,0.0,0.002,98764994.756,1,0.968,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,438,293478.40518344124,59.4425028236,12,12,0.002403846153846154,434.37517639140003,0.2453846431833977,0.0,0.0,52429239.804,1,0.976,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,439,40685.396987698485,172.55440189,18,18,0.011627906976744186,843.242323270798,0.3530448046807617,0.0,0.006,86045836.334,1,0.966,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,440,9901.636473845783,24163.86962747835,18,18,0.017142857142857144,775.2580282147301,0.4126461954719842,0.0,0.01,87099587.36,1,0.952,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,441,165889.6433897605,394810.2902806164,37,37,0.02535211267605634,564.7247121162881,1.2079316825935238,0.0,0.016,52428507.856,1,0.842,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,442,269721.3729109999,104.03643904220002,6,6,0.00510204081632653,438.08323374693407,0.10401241683612865,0.0,0.002,40445981.396,1,0.99,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,443,51034.056166112605,155.287020251,12,12,0.009404388714733543,782.834020481866,0.2748665311399557,0.0,0.004,79783898.51,1,0.972,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,444,288362.43886052654,88.994183406388,10,10,0.002570694087403599,431.53281729106806,0.2333846431862831,0.0,0.0,43843723.81,1,0.976,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,445,41403.29345958617,5355.884585212803,7,7,0.00967741935483871,785.6660293845141,0.18465982348059543,0.0,0.004,89953511.336,1,0.98,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,446,247381.5530336794,88.96560189158001,9,9,0.002617801047120419,468.205722475602,0.18311749619207424,0.0,0.0,49475581.962,1,0.98,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,447,17956.1578681044,338.883298496094,15,15,0.0030120481927710845,792.741437648,0.30759857567819127,0.0,0.0,86957573.488,1,0.97,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,448,175949.29202682554,246397.71954949334,26,26,0.02040816326530612,496.22008150300604,1.2102201649982143,0.0,0.012,44162883.966,1,0.806,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,449,299970.01800637535,4351.324313599801,9,9,0.0025252525252525255,487.0925533388,0.16635001139529076,0.0,0.0,40760393.156,1,0.984,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,450,240.15032050363396,135.4457406574,11,11,0.003205128205128205,908.735608544,0.20787910442369828,0.0,0.0,88591066.136,1,0.98,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,451,394796.7093962556,39.1511835786,7,7,0.002197802197802198,266.3510843778,0.12479745984632667,0.0,0.0,31480417.89,1,0.988,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,452,2214.417731583754,123.82162234420001,12,12,0.003289473684210526,945.8184591712001,0.2286348241014901,0.0,0.0,95905676.89,1,0.978,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,453,95406.04826023807,340.636518902926,39,39,0.04419889502762431,779.6917621722,0.7867681703373847,0.0,0.03,84246444.772,1,0.92,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,454,75593.293902163,122.93009362677999,21,21,0.007874015748031496,739.6702992985339,0.4151693128476127,0.0,0.004,76237410.512,1,0.96,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,455,88621.49005224576,100150.33953741226,32,32,0.015723270440251572,407.804992903666,1.1481167389732503,0.0,0.008,44298360.24,1,0.846,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,456,119333.48560449875,433649.4537087379,56,56,0.09705882352941177,563.38215857178,1.863143678700149,0.0,0.064,49862019.752,1,0.736,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,457,96638.57898145543,210.6995412227,19,19,0.015432098765432098,644.118265456798,0.3737589645089928,0.0,0.008,60206760.056,1,0.964,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,458,233026.32665670902,84.54849857880001,15,15,0.007263922518159807,559.0839222566,0.2908665311356276,0.0,0.004,51806803.26,1,0.972,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,459,9462.047752375658,35558.37394366996,25,25,0.0031645569620253164,908.8825089592,0.570197313482124,0.0,0.0,99052479.868,1,0.942,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,460,360941.80866340623,54.2717484178,9,9,0.002257336343115124,338.23420235739997,0.16635001139529076,0.0,0.0,37364446.34,1,0.984,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,461,6033.47953033513,20129.68923846312,16,16,0.006172839506172839,898.3169211943999,0.4201810695837843,0.0,0.002,96715141.01,1,0.954,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,462,8179.7986110005,148.18105119113198,18,18,0.0028653295128939827,773.138149819534,0.3530448046807617,0.0,0.0,86970599.278,1,0.966,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,463,169256.30243416064,221114.1318732244,37,37,0.036011080332409975,517.21705909266,1.4084830003741668,0.0,0.024,54169403.982,1,0.786,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,464,332213.2395945379,59.14578189074,13,13,0.002369668246445498,369.1484291786,0.26612854957513077,0.0,0.0,34614933.524,1,0.974,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,465,899.252106271438,289.3894400778001,7,7,0.006535947712418301,902.2811981052661,0.12479745984632667,0.0,0.002,88087171.286,1,0.988,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,466,393333.92051368643,36.701048793102,12,12,0.002288329519450801,269.424288943914,0.2286348241014901,0.0,0.0,34737115.244,1,0.978,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,467,1500.135221393332,123.2080495734,9,9,0.0033112582781456954,917.5365631065999,0.16635001139529076,0.0,0.0,96854374.568,1,0.984,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,468,213208.87142174147,3453.2100002537763,9,9,0.005249343832020997,501.52216049220004,0.16635001139529076,0.0,0.002,57515506.448,1,0.984,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,469,15769.341689897083,539.244796334592,9,9,0.006349206349206349,833.781518131,0.18311749619207424,0.0,0.002,91287629.208,1,0.982,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,470,301447.23695316445,192648.77619583166,24,24,0.02077922077922078,345.602663385464,0.6681370617111756,0.0,0.014,25505377.698,1,0.92,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,471,115744.87245377315,140090.15259749017,14,14,0.025477707006369428,731.715315132724,0.46224312690413605,0.0,0.014,61824345.058,1,0.94,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,472,53389.53990349112,1498.4774865621998,27,27,0.05,803.828719228858,0.5710594710212292,0.0,0.028,74545529.09,1,0.944,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,473,368856.4945602079,21508.922984546676,20,20,0.02810304449648712,343.29048343026,0.49125568467768355,0.0,0.022,31410300.852,1,0.948,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,474,458.7104455953338,147.60859497119998,16,16,0.01282051282051282,913.1141863103979,0.31159857567674865,0.0,0.006,98778564.374,1,0.97,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,475,300084.7369657547,74076.05567484003,17,17,0.004962779156327543,405.341798969534,0.41725264729915923,0.0,0.002,48225319.372,1,0.956,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,476,1061.932581819992,159.5581901263,28,28,0.024464831804281346,895.1957011894619,0.5765692460241134,0.0,0.014,92549644.694,1,0.944,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,477,171726.01178753749,559.1340274853,20,20,0.008522727272727272,519.387824080672,0.8594855057183172,0.0,0.004,65824092.48,1,0.854,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,478,61177.69057685,21033.41759209809,21,21,0.008849557522123894,780.3862168466661,0.5969734620560742,0.0,0.004,74786760.528,1,0.93,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,479,417571.66662790015,40.6702833558,20,20,0.004395604395604396,248.51028195339998,0.39446713804645284,0.0,0.002,22421666.978,1,0.962,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,480,0.6174216052220001,449.53935572182996,26,26,0.010033444816053512,915.7278806068,0.5352556846690274,0.0,0.004,88582762.052,1,0.948,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,481,187572.74960178623,80.0338705432,22,22,0.0213903743315508,598.5392326672,0.4358654764150871,0.0,0.014,68817940.604,1,0.958,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,482,183327.50253402287,14888.762833824996,15,15,0.007731958762886598,628.2535434688199,0.2908665311356276,0.0,0.004,64678808.086,1,0.972,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,483,0.436243673074,123.1130059972,21,21,0.02046783625730994,923.2027259614,0.4151693128476127,0.0,0.012,98110402.328,1,0.96,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,484,137149.6893043282,132.160901707652,20,20,0.008,620.6404061546,0.39446713804645284,0.0,0.004,63994049.766,1,0.962,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,485,224519.5200599258,125484.84267871297,54,54,0.031413612565445025,432.98275043525405,1.6308482181591593,0.0,0.022,48485022.734,1,0.766,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,486,173960.96131439783,14925.906917327,13,13,0.005376344086021506,600.9294191322,0.26612854957513077,0.0,0.002,55649881.684,1,0.974,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,487,6500.14972285891,83728.4019411378,20,20,0.01910828025477707,906.78100521584,0.4405556162036376,0.0,0.01,91457232.748,1,0.956,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,488,429064.0800239719,33.5056549524,12,12,0.0021141649048625794,245.00697228639999,0.2286348241014901,0.0,0.0,29934527.29,1,0.978,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,489,1000.3790050547199,139.7846126108,12,12,0.0033112582781456954,932.7804308926,0.2286348241014901,0.0,0.0,93374588.282,1,0.978,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,490,126380.96277623785,36893.31834544722,14,14,0.011049723756906077,700.6290244446399,0.3020888006753071,0.0,0.006,76904867.57,1,0.97,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,491,26975.167151656136,2959.3296570174384,22,22,0.011267605633802818,781.641058579532,0.4844079989568586,0.0,0.006,83167678.662,1,0.952,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,492,203418.50476378735,206116.62185412258,29,29,0.033950617283950615,275.406064848874,1.2200599073834264,0.0,0.02,23845408.892,1,0.806,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,493,400.1504554244499,138.5034789694,13,13,0.0029239766081871343,933.3711351444,0.24938464318195502,0.0,0.0,86138650.682,1,0.976,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,494,387938.98836361815,371.56016889039995,13,13,0.002232142857142857,292.8647775064,0.24938464318195502,0.0,0.0,26492852.94,1,0.976,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,495,666.8754237679279,151.24602608575998,8,8,0.0031746031746031746,923.2829354046601,0.2308255806735378,0.0,0.0,93783575.266,1,0.974,dos,TA0040 Impact / T1499 Endpoint DoS
wednesday,496,112017.75077691635,186.694955519252,17,17,0.005509641873278237,689.7610323998,0.38095736304645395,0.0,0.002,80854141.596,1,0.956,dos,TA0040 Impact / T1499 Endpoint DoS
