window_id,packet_rate,byte_rate,unique_dst_ips,unique_dst_ports,syn_ack_ratio,avg_pkt_size,dst_port_entropy,failed_conn_rate,src_ip_flag,attack_type,label_attack_now,attack_fraction,packet_rate_ma3,packet_rate_std3,byte_rate_ma3,byte_rate_std3,unique_dst_ips_ma3,unique_dst_ips_std3,unique_dst_ports_ma3,unique_dst_ports_std3,syn_ack_ratio_ma3,syn_ack_ratio_std3,avg_pkt_size_ma3,avg_pkt_size_std3,dst_port_entropy_ma3,dst_port_entropy_std3,failed_conn_rate_ma3,failed_conn_rate_std3,portcount_slope3,entropy_slope3,packet_rate_ma6,packet_rate_std6,byte_rate_ma6,byte_rate_std6,unique_dst_ips_ma6,unique_dst_ips_std6,unique_dst_ports_ma6,unique_dst_ports_std6,syn_ack_ratio_ma6,syn_ack_ratio_std6,avg_pkt_size_ma6,avg_pkt_size_std6,dst_port_entropy_ma6,dst_port_entropy_std6,failed_conn_rate_ma6,failed_conn_rate_std6,portcount_slope6,entropy_slope6,packet_rate_ma12,packet_rate_std12,byte_rate_ma12,byte_rate_std12,unique_dst_ips_ma12,unique_dst_ips_std12,unique_dst_ports_ma12,unique_dst_ports_std12,syn_ack_ratio_ma12,syn_ack_ratio_std12,avg_pkt_size_ma12,avg_pkt_size_std12,dst_port_entropy_ma12,dst_port_entropy_std12,failed_conn_rate_ma12,failed_conn_rate_std12,portcount_slope12,entropy_slope12,y_forecast,windows_to_attack,intel_match,intel_confidence
213,18.052474706250003,26259.3536538752,1,1,0.0043103448275862,1189.4930017916,-1.4428232973175177e-12,0.0,,ddos,1,1.0,20.691568817081333,10.691670107327866,30152.939326844713,15852.183634068351,1.0,0.0,1.0,0.0,0.003816679071060033,0.0005172544800573223,1148.6448124357332,48.1359336652182,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,2766.1339317169477,6728.507473654998,103863.6143122447,188240.50688417742,116.5,195.49092050527562,116.5,195.49092050527562,0.08548648222723775,0.15577510780463127,806.3944687537537,426.4868602013984,2.2602830790972344,3.739001861124978,0.0,0.0,-497.0,-8.957784283945067,3514.0059038022478,6447.441622507999,176442.52000887448,283980.8997990962,125.08333333333333,195.22502556296567,125.08333333333333,195.22502556296567,0.08346976336005578,0.12088865918294801,679.4544974641399,379.92165265734735,2.474744018877794,3.704622708315811,0.0,0.0,0.0,0.0,1,1,0,0.0
214,34.915340199835995,50772.7964747444,1,1,0.0042016806722689,1189.0474480762,-1.4428232973175177e-12,0.0,,ddos,1,1.0,21.511467102987336,12.052574323192191,31214.15854136254,17611.961119039028,1.0,0.0,1.0,0.0,0.0041243431202863,0.0002344411414003243,1179.8017554400665,16.40138327078678,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,2766.451140484627,6728.352896381889,104635.35477024951,187965.82650850405,38.0,90.6311204829775,38.0,90.6311204829775,0.020878507375855185,0.04250454241374729,869.5275375700127,454.3014303863252,0.784652365100138,1.9219979199668826,0.0,0.0,-471.0,-8.853784283982577,3511.574664260895,6448.866145503495,173022.10281591088,285336.77256585495,125.08333333333333,195.22502556296567,125.08333333333333,195.22502556296567,0.08343938591227301,0.12091033275773529,710.3270874446565,406.3851467352551,2.474744018877794,3.704622708315811,0.0,0.0,0.0,0.0,1,1,0,0.0
215,145.39641150719004,21158.302233108603,1,1,0.0042918454935622,1194.7311506366,-1.4428232973175177e-12,0.0,,ddos,1,1.0,66.12140880442534,69.16996168030462,32730.150787242543,15832.181749655972,1.0,0.0,1.0,0.0,0.004267956997805766,5.8137508061629194e-05,1191.0905335014666,3.160727664915497,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,40.58063709031961,52.9012659942344,27102.94756173775,19226.89052698281,1.0,0.0,1.0,0.0,0.00365659522717385,0.000902241202928106,1002.5247870892666,402.00893252947054,-1.4428232973175177e-12,0.0,0.0,0.0,-222.0,-4.707914190609484,3515.4330793490267,6446.652288722115,166711.2766674947,287998.75922224496,125.08333333333333,195.22502556296567,125.08333333333333,195.22502556296567,0.08344393235877041,0.12090708485802101,746.3218328643733,429.90324492132765,2.474744018877794,3.704622708315811,0.0,0.0,0.0,0.0,1,1,0,0.0
216,9.161891757299998,7460.252309322896,1,1,0.002053388090349,231.3599681834,-1.4428232973175177e-12,0.0,,ddos,1,1.0,63.157881154775346,72.37535445932487,26463.783672391768,22138.320182403524,1.0,0.0,1.0,0.0,0.003515638085393366,0.001267147864206847,871.7128556320666,554.569149400309,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,41.92472498592895,51.788201397631106,28308.361499618437,17339.023600402215,1.0,0.0,1.0,0.0,0.0036661585782267,0.0008811776582149545,1010.1788340339,383.344487948235,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,3505.239529035165,6452.583455625232,159401.99152324488,291076.06076767703,124.83333333333333,195.39602365607664,124.83333333333333,195.39602365607664,0.08318987796493897,0.12108972971229122,695.0257843881215,452.91747337614123,2.4695419475990565,3.7083600025585572,0.0,0.0,-3.0,-0.062424855344846625,1,1,0,0.0
217,17.186158233240004,23753.01110952829,1,1,0.0025974025974025,492.0286366808,-1.4428232973175177e-12,0.0,,ddos,1,1.0,57.24815383257668,76.44399068579683,17457.188550653067,8754.266342735993,1.0,0.0,1.0,0.0,0.002980878727104567,0.0011674602104771309,639.3732518336,498.30094873099955,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,39.37981046778261,52.71349484952997,24335.673546007994,14543.163633011309,1.0,0.0,1.0,0.0,0.0035526109236954334,0.0009795017316647427,909.5875036368334,432.4904930803237,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,2233.551177821578,5327.198931075841,80537.30548780649,140926.9020591183,124.58333333333333,195.56652359623092,124.58333333333333,195.56652359623092,0.07447775675281774,0.1229562147721131,729.5992304044265,415.776025576418,2.425483117727039,3.7365488686109156,0.0,0.0,-3.0,-0.5287059584642135,1,1,0,0.0
218,16.796282023182002,23289.54082583417,1,1,0.0048543689320388,849.610007206,-1.4428232973175177e-12,0.0,,ddos,1,1.0,14.381444004574002,4.524466339688376,18167.60141489492,9275.731498308549,1.0,0.0,1.0,0.0,0.0031683865399301,0.001485224028843945,524.3328706900667,310.3883862825021,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,40.25142640450028,52.20238449406963,25448.876101068923,14081.8756838527,1.0,0.0,1.0,0.0,0.0037181717688679334,0.0011164339263431522,857.7117020957667,414.62044147712675,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,1402.7073739682212,4754.759912887596,63747.58182024278,134013.87190614996,100.16666666666667,190.72247011314792,100.16666666666667,190.72247011314792,0.059149740791156286,0.11880509646996033,773.549268749599,396.21203000127963,1.8766235632099846,3.548818746814059,0.0,0.0,-293.0,-6.586314654204649,1,1,0,0.0
219,38.678626054854,52655.7138001412,1,1,0.0047846889952153,850.808992116,-1.4428232973175177e-12,0.0,,ddos,1,1.0,24.220355437092,12.522747037090742,33232.7552451677,16822.371724831075,1.0,0.0,1.0,0.0,0.0040788201748855335,0.0012834182297928054,730.8158786676,206.79668661018368,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,43.689118295934286,51.11598306895492,29848.26945877993,17971.77390299745,1.0,0.0,1.0,0.0,0.00379722913013945,0.0011816440431742946,801.2643671498334,382.2045419132681,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,1404.9115250064406,4754.062813867064,66855.94188551232,133219.6338476465,58.75,144.94646347092177,58.75,144.94646347092177,0.04464185567868859,0.1133601680428085,803.8294179517935,386.11535284693986,1.1301415395478958,2.783511735208203,0.0,0.0,-497.0,-8.957784283945067,1,1,0,0.0
220,26.262514820674,36162.25139324248,1,1,0.0048543689320388,854.822392118,-1.4428232973175177e-12,0.0,,ddos,1,1.0,27.245807632903333,10.97426053062105,37369.168673072425,14720.241702525069,1.0,0.0,1.0,0.0,0.004831142286430967,4.0229730390893075e-05,851.74713048,2.729893186581456,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,42.24698073274061,51.53338216656496,27413.17861186294,15371.244702578413,1.0,0.0,1.0,0.0,0.0039060105067677668,0.0012541432459865435,745.5601911568,335.9394505392376,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,1404.3490606086832,4754.240278192324,66024.26669105624,133391.74329278988,19.5,64.08587988004832,19.5,64.08587988004832,0.012392258941311475,0.030007941305489744,807.5438643634062,386.3970201899648,0.3923261825493476,1.359057762635021,0.0,0.0,-471.0,-8.853784283982577,1,6,0,0.0
221,4592.64985952266,217259.0665701272,77,77,0.0916030534351145,535.4992215314161,2.829680866157892,0.0,,none,0,0.396,1552.5303334660628,2632.828059233657,102025.67725450343,100135.2040264444,26.333333333333332,43.87862045841156,26.333333333333332,43.87862045841156,0.03374737045412287,0.050104503327756476,747.0435352551389,183.21373951351075,0.9432269553850015,1.6337170097978253,0.0,0.0,76.0,2.8296808661593347,783.455888735319,1866.1436777377921,60096.63933469937,78453.12216318019,13.666666666666666,31.02687007525359,13.666666666666666,31.02687007525359,0.018457878497026483,0.03585511309175027,635.6882029726027,258.5407161503528,0.4716134776917796,1.1552123761678514,0.0,0.0,76.0,2.8296808661593347,412.0182629128187,1317.0920023094066,43599.793448218574,57119.1574079069,7.333333333333333,21.93931022920578,7.333333333333333,21.93931022920578,0.011057236862100167,0.025386556623814314,819.1064950309346,374.89145787259656,0.23580673884516842,0.8168585048989127,0.0,0.0,-146.0,-1.8782333244501501,1,5,0,0.0
222,15.278468511406,20695.772471473025,451,451,0.1648351648351648,689.8958822441899,8.769784284011429,0.0,,none,0,0.0,1544.7302809515797,2639.5814972068188,91372.3634782807,109295.01134114744,176.33333333333334,240.8844813044903,176.33333333333334,240.8844813044903,0.08709752906743938,0.08008550790761212,693.4058319645354,159.69051828034958,3.8664883833892922,4.475880524306971,0.0,0.0,450.0,8.769784284012871,784.4753181943366,1865.6377059638776,62302.559361724394,76846.7363747467,88.66666666666667,180.09071788036903,88.66666666666667,180.09071788036903,0.04558817462116246,0.06807177170843387,712.1108553160676,166.51193941257452,1.933244191693925,3.5352966371744294,0.0,0.0,450.0,8.769784284012871,413.20002159013217,1316.6960886660152,45305.460430671425,56000.91689120039,44.833333333333336,129.7619031732793,44.833333333333336,129.7619031732793,0.024627166599694578,0.05085190545751881,861.1448446749838,321.91609181261015,0.9666220958462411,2.5885044976562988,0.0,0.0,450.0,8.769784284012871,1,4,0,0.0
223,6.048181488626,7071.535155880514,462,462,0.0775,597.93985317735,8.813784283995561,0.0,,none,0,0.0,1537.9921698408973,2645.415184881033,81675.45806582672,117616.28769815262,330.0,219.173447296884,330.0,219.173447296884,0.11131273942342644,0.0468850887331436,607.7783189843186,77.66710221767039,6.804416478054961,3.4422923159374093,0.0,0.0,461.0,8.813784283997004,782.618988736901,1866.5591727016058,59522.31336944976,78797.36571099547,165.5,227.34797118074312,165.5,227.34797118074312,0.05807194085492871,0.06542770379764257,729.7627247321593,142.38007841079823,3.402208239026759,4.316222380438518,0.0,0.0,461.0,8.813784283997004,410.99939960234116,1317.4121573959155,41928.99345772889,57062.12015582447,83.25,175.71057038623073,83.25,175.71057038623073,0.03081227588931207,0.052506095964549956,819.6751141844962,321.02271513936824,1.7011041195126582,3.409531304661388,0.0,0.0,461.0,8.813784283997004,1,3,0,0.0
224,17.900836205404,20025.42340185801,465,465,0.2004950495049505,638.021246452986,8.825784283991233,0.0,,none,0,0.0,13.075828735145334,6.225758828738321,15930.910343070324,7679.761617435381,459.3333333333333,7.371114795831506,459.3333333333333,7.371114795831506,0.1476100714467051,0.06328090890910287,641.9523272915086,46.10388126670737,8.80311761733274,0.02948445917286398,0.0,0.0,388.0,5.996103417833341,782.8030811006047,1866.4685883954965,58978.293798787076,79108.2030918626,242.83333333333334,238.8274830639612,242.83333333333334,238.8274830639612,0.090678720950414,0.08059397172016795,694.4979312733236,132.62875059024174,4.873172286358872,4.427338320696325,0.0,0.0,464.0,8.825784283992675,411.527253752552,1317.2388228868756,42213.58494992801,56932.73594934426,121.91666666666667,204.63779902031487,121.91666666666667,204.63779902031487,0.047198446359640954,0.07081960748882511,776.1048166845452,305.61691481438845,2.4365861431787144,3.9225461052644857,0.0,0.0,464.0,8.825784283992675,1,2,0,0.0
225,14543.342593518875,326913.21216441947,415,415,0.215,532.897504973412,8.386786135975147,0.0,,none,0,0.07,4855.763870404302,8389.691368504758,118003.39024071913,181037.11243089775,447.3333333333333,28.041635710730674,447.3333333333333,28.041635710730674,0.16433168316831684,0.07554736460392364,589.619534867916,53.0534732910472,8.675451567987315,0.25006358937090795,0.0,0.0,-36.0,-0.3829981480362825,3200.2470756779417,5850.69292689428,104687.87685950012,134538.8334588724,311.8333333333333,213.4407802334565,311.8333333333333,213.4407802334565,0.1257146061178781,0.08147374741639672,641.5126834162257,120.65559125985372,6.270969975688303,3.8699164564478052,0.0,0.0,414.0,8.386786135976589,1621.9680969869376,4275.2743373707945,67268.07315914003,99508.47946334277,156.41666666666666,216.92833267038105,156.41666666666666,216.92833267038105,0.06475591762400877,0.0840932271828491,721.3885252830295,282.8028897843453,3.13548498784343,4.187171536180854,0.0,0.0,414.0,8.386786135976589,1,1,0,0.0
226,1.473526974284,205.818765457946,1,1,0.0019960079840319,155.19343916319997,-1.4428232973175177e-12,0.0,,ddos,1,1.0,4854.238985566188,8391.013884409565,115714.81811057829,183171.43723893756,293.6666666666667,254.6867356839247,293.6666666666667,254.6867356839247,0.1391636858296608,0.11901187874068551,442.0373968631993,253.91404511648324,5.7375234733216445,4.973686917035536,0.0,0.0,-461.0,-8.813784283997004,3196.1155777035433,5853.390648704845,98695.13808820269,138930.73824932324,311.8333333333333,213.4407802334565,311.8333333333333,213.4407802334565,0.12523821262654364,0.08232568308540093,524.907857923759,190.9000377406726,6.270969975688303,3.8699164564478052,0.0,0.0,0.0,0.0,1619.1812792181415,4276.413644632293,63054.158350032834,101324.62646519253,156.41666666666666,216.92833267038105,156.41666666666666,216.92833267038105,0.0645721115666557,0.08423989805500767,635.2340245402795,284.85292068867034,3.13548498784343,4.187171536180854,0.0,0.0,0.0,0.0,1,1,0,0.0
227,2229.618645251904,25660.71416015265,1,1,0.002004008016032,142.8106292258,-1.4428232973175177e-12,0.0,,ddos,1,1.0,5591.478255248355,7832.181306323697,117593.24836334317,181722.6550520124,139.0,239.02301144450502,139.0,239.02301144450502,0.07300000533335463,0.12297560278362377,276.967191120804,221.72861262590249,2.79559537865742,4.8421132332419035,0.0,0.0,-464.0,-8.825784283992675,2802.2770419917506,5820.035498149466,66762.07935320694,127802.23053836616,299.1666666666667,231.64318825872405,299.1666666666667,231.64318825872405,0.11030503839002986,0.0965452614817253,459.4597592061563,245.92662136826405,5.799356497995081,4.495093880354579,0.0,0.0,-76.0,-2.8296808661593347,1792.8664653635342,4253.377734490874,63429.35934395316,101163.59244969163,156.41666666666666,216.92833267038105,156.41666666666666,216.92833267038105,0.06438145844352818,0.08439118092022804,547.5739810893796,257.5735408141209,3.13548498784343,4.187171536180854,0.0,0.0,0.0,0.0,1,1,0,0.0
228,5.838585203459999,7275.348380377324,1,1,0.0021739130434782,372.2163962436,-1.4428232973175177e-12,0.0,,ddos,1,1.0,745.6435858098827,1285.1619533033008,11047.293768662445,13139.962096565463,1.0,0.0,1.0,0.0,0.002057976347847367,0.0001004837707409642,223.40682154419997,129.02151230375875,-1.4428232973175177e-12,0.0,0.0,0.0,-414.0,-8.386786135976589,2800.703728107093,5820.94078548688,64525.34200469099,128882.58161692967,224.16666666666666,245.109295349374,224.16666666666666,245.109295349374,0.08319482975808211,0.1009098237824806,406.513178206058,219.13013048445177,4.337725783992935,4.754371745251647,0.0,0.0,-450.0,-8.769784284012871,1792.589523150714,4253.504537897829,63413.95068320771,101172.90598795435,156.41666666666666,216.92833267038105,156.41666666666666,216.92833267038105,0.06439150218962228,0.08438309542494207,559.3120167610629,244.74309741040796,3.13548498784343,4.187171536180854,0.0,0.0,0.0,0.0,1,1,0,0.0
229,41.732348833648,60734.27646090339,1,1,0.0040322580645161,1174.6865037422,-1.4428232973175177e-12,0.0,,ddos,1,1.0,759.0631930963374,1273.6648279534884,31223.44633381093,27160.122234774248,1.0,0.0,1.0,0.0,0.0027367263746754336,0.0011251749637869043,563.2378430705334,541.8107141457591,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,2806.651089331263,5817.531596158194,73469.13222219479,125926.2348972853,147.33333333333334,227.24934910064462,147.33333333333334,227.24934910064462,0.07095020610216811,0.10606475333434015,502.63761996686634,384.2126251914149,2.868761736660101,4.446434223235087,0.0,0.0,-461.0,-8.813784283997004,1794.6350390340815,4252.578927920907,66495.7227958223,100415.38666067591,156.41666666666666,216.92833267038105,156.41666666666666,216.92833267038105,0.06451107347854841,0.08428853624623793,616.2001723495129,300.63789455508356,3.13548498784343,4.187171536180854,0.0,0.0,0.0,0.0,1,1,0,0.0
230,25.57211864108,37268.9741205356,1,1,0.0039370078740157,1165.7632578456,-1.4428232973175177e-12,0.0,,ddos,1,1.0,24.381017559396,17.976501571971458,35092.866320605244,26795.817430126437,1.0,0.0,1.0,0.0,0.00338105966067,0.0010465038778020264,904.2220526104667,460.75201560501927,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,2807.929636403876,5816.796916178257,76343.05734197439,124652.91648218987,70.0,169.01479225203926,70.0,169.01479225203926,0.03819053249701231,0.08662376636418936,590.5946218656354,471.82305729496034,1.3977976893279889,3.423891102498469,0.0,0.0,-464.0,-8.825784283992675,1795.3663587522396,4252.246138781492,67660.67557038074,99948.57403068694,156.41666666666666,216.92833267038105,156.41666666666666,216.92833267038105,0.06443462672371315,0.0843479566304763,642.5462765694796,334.85744694354827,3.13548498784343,4.187171536180854,0.0,0.0,0.0,0.0,1,1,0,0.0
231,9.715296960786,14242.745636852202,1,1,0.0042194092827004,1195.3430223372,-1.4428232973175177e-12,0.0,,ddos,1,1.0,25.673254811837996,16.00876555494632,37415.33207276354,23246.110966779408,1.0,0.0,1.0,0.0,0.0040628917404107335,0.00014367134540236367,1178.5975946416668,15.172774659301483,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,385.65842031086095,903.47451207779,24231.312920713186,22221.56935927989,1.0,0.0,1.0,0.0,0.00306043404412905,0.0011037214761576456,701.0022080929333,529.5918517069213,-1.4428232973175177e-12,0.0,0.0,0.0,-414.0,-8.386786135976589,1792.9527479944006,4253.34197469438,64459.59489010665,101081.54013146662,156.41666666666666,216.92833267038105,156.41666666666666,216.92833267038105,0.06438752008100358,0.08438444836101944,671.2574457545795,367.5154314783542,3.1354849878434305,4.187171536180854,0.0,0.0,0.0,0.0,1,1,0,0.0
232,25.689398766714003,37562.4709587144,1,1,0.0040160642570281,1164.7858099824002,-1.4428232973175177e-12,0.0,,ddos,1,1.0,20.32560478952667,9.18898326064488,29691.396905367204,13379.729242848221,1.0,0.0,1.0,0.0,0.0040574938045814,0.00014568783227663856,1175.2973633884,17.366927854385136,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,389.6943989429326,901.4669044766208,30457.421619589262,19167.157076599335,1.0,0.0,1.0,0.0,0.003397110089628417,0.0010189334809859367,869.2676032294667,479.5093752806263,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,1792.9049883232374,4253.363618990036,64576.279853896,101046.70726994348,156.41666666666666,216.92833267038105,156.41666666666666,216.92833267038105,0.06431766135808602,0.08443854376614329,697.0877305766129,391.6876340701354,3.1354849878434305,4.187171536180854,0.0,0.0,0.0,0.0,1,1,0,0.0
233,37.03766779213,52824.62585659946,1,1,0.004,1039.7998806736002,-1.4428232973175177e-12,0.0,,ddos,1,1.0,24.14745450654333,13.726295260539851,34876.61415072183,19430.664950504815,1.0,0.0,1.0,0.0,0.0040784911799095,0.000122302693625045,1133.3095709977335,82.41045106726449,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,24.264236032970274,14.305337586588635,34984.740235663725,20934.1982975953,1.0,0.0,1.0,0.0,0.0037297754202897503,0.0007680980037202636,1018.7658118041,321.52431985143943,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,1413.2706390123597,4183.486526181997,50873.40979443534,88875.62902931184,150.08333333333334,220.5371369812322,150.08333333333334,220.5371369812322,0.05701740690515981,0.08564341904176546,739.1127855051282,399.745230022798,2.8996782489968194,4.284506467160796,0.0,0.0,-76.0,-2.8296808661593347,1,1,0,0.0
234,42.345669434582,58146.97178965861,1,1,0.0050761421319796,874.291867532,-1.4428232973175177e-12,0.0,,ddos,1,1.0,35.024245331142,8.508715601510616,49511.3562016573,10684.743116743333,1.0,0.0,1.0,0.0,0.0043640687963359,0.0006167259047569996,1026.292519396,145.71725792302828,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,30.348750071490603,12.558018762414598,43463.34413721061,17484.630511797703,1.0,0.0,1.0,0.0,0.004213480268373316,0.0004331387821486743,1102.4450570188335,124.67775953498871,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,1415.5262390892913,4182.671468776198,53994.34307095082,88375.73916595551,112.58333333333333,202.21566270302665,112.58333333333333,202.21566270302665,0.04370415501322771,0.07956076090106792,754.4791176124457,401.2227140411057,2.1688628919957464,3.9250691759002496,0.0,0.0,-450.0,-8.769784284012871,1,1,0,0.0
235,38.10356804137,51245.74753018024,1,1,0.0051546391752577,898.744215934,-1.4428232973175177e-12,0.0,,ddos,1,1.0,39.16230175602734,2.807918928731229,54072.44839214591,3615.8705564908187,1.0,0.0,1.0,0.0,0.0047435937690791,0.0006451660379464998,937.6119880465334,89.33786087244037,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,29.743953272777606,11.973933206325556,41881.92264875675,15973.959160877313,1.0,0.0,1.0,0.0,0.00440054378683025,0.0005623216275794387,1056.454675717467,142.34270870953333,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,1418.1975213020198,4181.699588833294,57675.52743547578,87155.1257864253,74.16666666666667,171.2126977732314,74.16666666666667,171.2126977732314,0.037675374944499185,0.07950804029684537,779.5461478421666,399.9481709736688,1.4343808683293293,3.351299181090836,0.0,0.0,-461.0,-8.813784283997004,1,1,0,0.0
236,37.907391307172,46419.74147853622,1,1,0.0045871559633027,831.6040659299999,-1.4428232973175177e-12,0.0,,ddos,1,1.0,39.452209594374665,2.5077289038650497,51937.4869327915,5894.137786360722,1.0,0.0,1.0,0.0,0.004939312423513333,0.00030749158656894426,868.2133831319999,33.980301868735204,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,31.79983205045961,12.171713710099926,43407.05054175686,15882.022991009326,1.0,0.0,1.0,0.0,0.004508901801711417,0.0005158561562728201,1000.7614770648667,155.76024521797612,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,1419.864734227167,4181.094491824482,59875.05394186563,86448.76719288307,35.5,119.51150572225251,35.5,119.51150572225251,0.021349717149361864,0.06099409194365533,795.6780494652511,397.6181132969072,0.6988988446632729,2.4210566166209526,0.0,0.0,-464.0,-8.825784283992675,1,1,0,0.0
237,46.85330096374,66280.26070129221,1,1,0.0044444444444444,786.5650691239999,-1.4428232973175177e-12,0.0,,ddos,1,1.0,40.954753437427335,5.109233705778952,54648.583236669365,10358.307008609732,1.0,0.0,1.0,0.0,0.0047287465276682665,0.00037567280293568237,838.971116996,56.45126505058488,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,37.989499384285274,7.067692964142143,52079.96971916352,9823.47363720106,1.0,0.0,1.0,0.0,0.004546407662002083,0.0004984870238689138,932.631818196,142.4601634566608,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,211.8239598475727,635.6243721372592,38155.64131993836,21905.036680886602,1.0,0.0,1.0,0.0,0.0038034208530655666,0.001126450774791377,816.8170131444666,389.02780534672837,-1.4428232973175177e-12,0.0,0.0,0.0,-414.0,-8.386786135976589,0,-1,0,0.0
238,21192.895366195145,993755.2194512392,10,10,0.0555555555555555,123.65214988366,0.7674329521149577,0.0,,none,0,0.036,7092.552019488686,12211.25635954722,368818.4072103557,541302.2487726222,4.0,5.196152422706632,4.0,5.196152422706632,0.02152905198776753,0.029467902884849587,580.60709497922,396.37481528697975,0.25581098403735675,0.44307762148939306,0.0,0.0,9.0,0.7674329521164005,3565.8571606223572,8635.450645928275,211445.42780125097,383311.8641474412,2.5,3.6742346141747673,2.5,3.6742346141747673,0.013136322878423317,0.020785449192703014,759.1095415128767,322.9139934004439,0.12790549201795726,0.3133031907471562,0.0,0.0,9.0,0.7674329521164005,1977.7757797826443,6084.124512029542,120951.42471042013,275474.26883266127,1.75,2.598076211353316,1.75,2.598076211353316,0.008266716484025867,0.014923813840916459,814.1885723711717,393.97944527171086,0.06395274600825722,0.22153881074469653,0.0,0.0,9.0,0.7674329521164005,1,6,0,0.0
239,10600.490175927886,435304.8746537851,125,125,0.2526881720430107,255.291858397344,3.8136314101855415,0.0,,none,0,0.0,10613.412947695591,10573.026955638456,498446.7849354386,466950.34575698373,45.333333333333336,69.13995468130807,45.333333333333336,69.13995468130807,0.10422939068100352,0.13108430013686717,388.50302580166795,350.95910867913744,1.5270214540996847,2.0170962179459226,0.0,0.0,124.0,3.8136314101869844,5326.432578644984,8846.363988928892,275192.1359341153,383460.70524366165,23.166666666666668,50.01766354665786,23.166666666666668,50.01766354665786,0.05458435155225844,0.09915054820571009,628.358204466834,344.62645114816235,0.7635107270491214,1.5254537742475958,0.0,0.0,124.0,3.8136314101869844,2675.348407338976,6575.649084702785,155088.4380848895,287702.58387728996,12.083333333333334,35.65353057446404,12.083333333333334,35.65353057446404,0.02915706348627409,0.07193157712264875,823.562008135467,377.54959879283757,0.38175536352383926,1.1030491614279119,0.0,0.0,124.0,3.8136314101869844,1,5,0,0.0
240,20.594029091344,28529.128922025306,478,478,0.1707317073170731,676.2908987840399,8.877784283972478,0.0,,none,0,0.0,10604.659857071458,10586.151284435871,485863.0743423497,484595.1404279552,204.33333333333334,243.8777015910502,204.33333333333334,243.8777015910502,0.1596584783052131,0.09903170917115053,351.7449690216813,288.6690122066749,4.4862828820909915,4.0968029832459845,0.0,0.0,477.0,8.87778428397392,5322.807305254443,8848.96658957742,270255.8287895097,386987.95725712925,102.66666666666667,190.24685717947267,102.66666666666667,190.24685717947267,0.08219361241644067,0.10547006569242443,595.3580430088406,325.3051080979879,2.243141441044775,3.5709295852564717,0.0,0.0,477.0,8.87778428397392,2676.578027662966,6575.105873405673,156859.58646336017,286773.8180827285,51.833333333333336,138.81893591904878,51.833333333333336,138.81893591904878,0.043203546342407,0.08194416883205219,848.9015500138371,353.9711730326544,1.1215707205216658,2.677392576368361,0.0,0.0,477.0,8.87778428397392,1,4,0,0.0
241,16.130170514644,17036.605934845647,479,479,0.113022113022113,568.184593500332,8.881784283971037,0.0,,none,0,0.0,3545.7381251779575,6109.5949010289705,160290.20317021848,238239.0011512897,360.6666666666667,204.0939326225386,360.6666666666667,204.0939326225386,0.17881399746073226,0.0701829364666507,499.92245022723864,218.64317541329055,7.191066659376351,2.9249454092097946,0.0,0.0,469.0,8.11435133185608,5319.145072333323,8851.595298790426,264554.3051902873,391090.2479510363,182.33333333333334,234.17059308689184,182.33333333333334,234.17059308689184,0.1001715247242499,0.09868721786703298,540.2647726032293,289.68972454863484,3.723438821706855,4.23438079946825,0.0,0.0,478.0,8.881784283972479,2674.4445128030493,6576.042649014012,153218.113919522,288378.33686583623,91.66666666666667,184.1009275238762,91.66666666666667,184.1009275238762,0.05228603425554007,0.08323769810766307,798.3597241603479,346.44479612596916,1.8617194108527058,3.4541397264934184,0.0,0.0,478.0,8.881784283972479,1,3,0,0.0
