day,window_id,packet_rate,byte_rate,unique_dst_ips,unique_dst_ports,syn_ack_ratio,avg_pkt_size,dst_port_entropy,failed_conn_rate,fwd_psh_rate,avg_flow_duration,label_attack_now,attack_fraction,attack_family,mitre,packet_rate_ma3,packet_rate_std3,byte_rate_ma3,byte_rate_std3,unique_dst_ips_ma3,unique_dst_ips_std3,unique_dst_ports_ma3,unique_dst_ports_std3,syn_ack_ratio_ma3,syn_ack_ratio_std3,avg_pkt_size_ma3,avg_pkt_size_std3,dst_port_entropy_ma3,dst_port_entropy_std3,failed_conn_rate_ma3,failed_conn_rate_std3,fwd_psh_rate_ma3,fwd_psh_rate_std3,avg_flow_duration_ma3,avg_flow_duration_std3,portcount_slope3,entropy_slope3,packet_rate_ma6,packet_rate_std6,byte_rate_ma6,byte_rate_std6,unique_dst_ips_ma6,unique_dst_ips_std6,unique_dst_ports_ma6,unique_dst_ports_std6,syn_ack_ratio_ma6,syn_ack_ratio_std6,avg_pkt_size_ma6,avg_pkt_size_std6,dst_port_entropy_ma6,dst_port_entropy_std6,failed_conn_rate_ma6,failed_conn_rate_std6,fwd_psh_rate_ma6,fwd_psh_rate_std6,avg_flow_duration_ma6,avg_flow_duration_std6,portcount_slope6,entropy_slope6,packet_rate_ma12,packet_rate_std12,byte_rate_ma12,byte_rate_std12,unique_dst_ips_ma12,unique_dst_ips_std12,unique_dst_ports_ma12,unique_dst_ports_std12,syn_ack_ratio_ma12,syn_ack_ratio_std12,avg_pkt_size_ma12,avg_pkt_size_std12,dst_port_entropy_ma12,dst_port_entropy_std12,failed_conn_rate_ma12,failed_conn_rate_std12,fwd_psh_rate_ma12,fwd_psh_rate_std12,avg_flow_duration_ma12,avg_flow_duration_std12,portcount_slope12,entropy_slope12,y_forecast,upcoming_attack_family,windows_to_attack,kill_chain_stage
wednesday,257,127465.98324591096,145.25124595384997,16,16,0.0028571428571428,602.7474928874,0.4840101456355067,0.0,0.0,62302971.96,1,0.942,dos,TA0040 Impact / T1499 Endpoint DoS,165233.52080973663,186155.9138113764,24778.58885191324,42686.435761639055,14.0,2.000000000000007,14.0,2.000000000000007,0.0027680016265734,0.0003343828654781,642.3127888251665,294.9990045605723,0.3382445901374349,0.1314707935089603,0.0,0.0,0.0,0.0,64291237.25399998,32484666.788607307,7.0,0.3176601342402159,161210.93350534924,178532.62309949237,14484.018877341732,29516.404109750387,12.166666666666666,3.125166662219818,12.166666666666666,3.125166662219818,0.0027724206414227,0.000330437985859,656.0399868818166,272.359569109774,0.2661314988938677,0.1222095112848179,0.0,0.0,0.0,0.0,64622268.35266667,30853775.929057192,1.0,-0.1440191919943562,132974.9206978505,161875.24773877472,59481.03063851057,111612.76325143065,12.583333333333334,4.60154782918152,12.583333333333334,4.60154782918152,0.0060116655202712,0.0067156574260806,676.9851973149767,250.24087093572425,0.3272433628938941,0.199283940107869,0.0,0.0,0.0021666666666666,0.0043866187710423,67598943.51116668,28251340.06684825,3.0,0.2346255024535516,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,258,61315.88297673563,1221682.79577833,57,57,0.1166666666666666,698.09138916384,1.89723187922076,0.0,0.068,77580284.448,1,0.64,dos,TA0040 Impact / T1499 Endpoint DoS,63213.046047813405,63325.673045301024,407316.6416580092,705261.7775472632,28.33333333333333,24.90649179096352,28.33333333333333,24.90649179096352,0.0408575300038715,0.0656527081118043,751.9788760226132,182.25139546795864,0.869958949652586,0.8987610319655817,0.0,0.0,0.0226666666666666,0.0392598183048945,79202541.87799998,17766334.327762876,43.0,1.595143078545453,104563.60472279042,136014.93062314307,216218.0341252035,493456.18367173296,20.33333333333333,18.118130882258583,20.33333333333333,18.118130882258583,0.0218310626167314,0.0464604021016193,720.53498357959,213.88807441471607,0.5580740351003404,0.6647177052797709,0.0,0.0,0.0113333333333333,0.0277608837515426,73593231.43533333,23556929.133944925,49.0,1.751655217238835,134561.73263974822,160996.25192658487,161276.76843138214,351603.3272839835,16.75,13.369741957121033,16.75,13.369741957121033,0.015479822701843,0.0325521947135017,663.5763990891134,243.8302435986752,0.4749462311750969,0.4860734069879533,0.0,0.0,0.0078333333333333,0.0194367661607561,67606933.1875,28254403.28909974,50.0,1.7724344193744337,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,259,342716.33187145746,23489.75167597966,19,19,0.0072289156626506,294.249291035994,0.7413336696159688,0.0,0.004,26704145.722,1,0.894,dos,TA0040 Impact / T1499 Endpoint DoS,177166.06603136798,147136.42251733146,415105.9329000879,698613.5685935165,30.666666666666668,22.854612955229264,30.666666666666668,22.854612955229264,0.0422509083954868,0.0644829970509389,531.6960576957446,211.0884645999637,1.040858564824079,0.7527185989508303,0.0,0.0,0.0239999999999999,0.0381575680566778,55529134.043333314,26105727.97314325,7.0,0.5126988455144788,158828.3039249179,157419.262898711,219936.4202907308,491592.24144629936,21.166666666666668,17.882020765748273,21.166666666666668,17.882020765748273,0.0225398501478081,0.0461466077428622,621.8488041149557,254.76507352745256,0.6366082217740537,0.6516001716866918,0.0,0.0,0.012,0.0274809024597082,64978884.52266667,30016588.43174277,5.0,0.4712051200422807,160513.6330277844,167793.08843799145,132909.92646055933,347477.94608856115,16.583333333333332,13.324334084219045,16.583333333333332,13.324334084219045,0.0139988990070639,0.0324838774815879,619.1374021595911,259.3371059980078,0.4795481710031835,0.4885096776993607,0.0,0.0,0.007,0.0193625693261283,62264060.76216667,29500577.477204684,-2.0,0.0552232779370384,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,260,0.158071781304,142.8123909442,9,9,0.0063291139240506,920.0889578214,0.1663500113952907,0.0,0.002,84011361.43,1,0.984,dos,TA0040 Impact / T1499 Endpoint DoS,134677.4576399914,182756.76300420944,415105.11994841805,698614.2929069572,28.33333333333333,25.32455988429677,28.33333333333333,25.32455988429677,0.043408232084456,0.0634452605705805,637.4765460070779,317.29235972318287,0.9349718534106736,0.8815383257460971,0.0,0.0,0.0246666666666666,0.0375410886008029,62765263.86666665,31394949.739883494,-7.0,-0.3176601342402159,149955.48922486408,165836.44161408,219941.8544001656,491589.3256409301,21.166666666666668,17.882020765748273,21.166666666666668,17.882020765748273,0.0230881168555146,0.0458874019727516,639.8946674161224,274.0192665955306,0.6366082217740537,0.6516001716866918,0.0,0.0,0.0123333333333333,0.0273178818114923,63528250.56033334,28584211.667427845,0.0,0.0,125870.5934587125,152534.36215384657,117054.05383883246,348953.46385561366,15.833333333333334,13.489614411453708,15.833333333333334,13.489614411453708,0.0137755744166507,0.0325304799355112,676.6765741088911,241.00757726857108,0.4504729705321739,0.4965089620972981,0.0,0.0,0.0066666666666666,0.0194157074805357,67687414.28783333,26654989.09457128,-9.0,-0.3489024056521151,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,261,379896.3072609806,53.30699046,6,6,0.0023201856148491,332.2501198204,0.1040124168361286,0.0,0.0,31979250.458,1,0.99,dos,TA0040 Impact / T1499 Endpoint DoS,240870.9324014064,209426.92063606888,7895.290352461365,13505.273813835873,11.333333333333334,6.806859285554047,11.333333333333334,6.806859285554047,0.0052927384005169,0.0026133241933408,515.5294562259313,350.8736360792235,0.3372320326157964,0.3513475397573218,0.0,0.0,0.0019999999999999,0.002,47564919.20333332,31673554.358964138,-51.0,-1.7932194623846314,152041.98922460995,169164.43998839264,207605.96600523524,496882.1305697929,19.83333333333333,18.79804954421208,19.83333333333333,18.79804954421208,0.0230751342021941,0.0458944369051242,633.7541661242723,281.6090380205256,0.6035954911341908,0.6764805872676714,0.0,0.0,0.0123333333333333,0.0273178818114923,63383730.54066667,28771938.117231797,-8.0,-0.1980763838391784,157407.04757866674,163220.50229436273,117045.05873713356,348956.7523464105,15.833333333333334,13.489614411453708,15.833333333333334,13.489614411453708,0.0136920682898704,0.0325610249812861,627.8107793778078,246.86400998810143,0.447801764686811,0.498436715202217,0.0,0.0,0.0066666666666666,0.0194157074805357,62250399.60033333,26736655.58370403,0.0,-0.0320544701443545,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,262,47488.898611099525,16671.16621130516,15,15,0.0063492063492063,839.386406692886,0.3228148959543122,0.0,0.002,84232460.492,1,0.962,dos,TA0040 Impact / T1499 Endpoint DoS,142461.78798128708,206990.72039269537,5622.428530903198,9568.592166896393,10.0,4.582575694955844,10.0,4.582575694955844,0.0049995019627021,0.0023203777698704,697.2418281115619,318.6572387074201,0.1977257747285775,0.1127251529634289,0.0,0.0,0.0013333333333333,0.0011547005383793,66741024.12666664,30104782.05605403,-4.0,-0.4185187736616566,159813.92700632758,161737.53472353733,210364.1807154955,495544.1580492471,20.33333333333333,18.5867336201564,20.33333333333333,18.5867336201564,0.0236252051790943,0.0456253943438605,614.4689429036533,258.1897188074947,0.6192921697763277,0.6670672906440037,0.0,0.0,0.0126666666666666,0.0271489717423453,61135079.085,25939057.77071194,3.0,0.094180071852822,156068.6640798475,164123.43502371325,118420.10852867116,348486.53917252674,16.166666666666668,13.408500243796148,16.166666666666668,13.408500243796148,0.0139738888981005,0.0324742821113151,639.5552726244317,253.78570619474016,0.4547134336679608,0.4958597326155205,0.0,0.0,0.0068333333333333,0.0193617867945813,62963472.72766668,27236689.89883032,4.0,0.0829400277737987,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,263,50806.28014937902,180.12632264540002,13,13,0.0029498525073746,807.4650060954,0.249384643181955,0.0,0.0,91306001.038,1,0.976,dos,TA0040 Impact / T1499 Endpoint DoS,159397.162007153,190965.06499440945,5634.866508136932,9557.926247038571,11.333333333333334,4.725815626252611,11.333333333333334,4.725815626252611,0.0038730814904768,0.0021673753333276,659.7005108695619,284.02915854311976,0.2254039853241323,0.1113549962082487,0.0,0.0,0.0006666666666666,0.0011547005383793,69172570.66266665,32403951.06849054,4.0,0.0830346317866642,147037.30982357226,167721.18328952446,210369.9932282774,495541.199315389,19.83333333333333,18.766104195241272,19.83333333333333,18.766104195241272,0.0236406567874663,0.0456169692288785,648.5885284383199,269.60521723592467,0.5801879193674024,0.6832641288712478,0.0,0.0,0.0126666666666666,0.0271489717423453,65968917.26466668,28750298.08055904,-3.0,-0.2346255024535516,154124.12166446072,165316.26411736236,112427.00605280926,349970.83469324664,16.0,13.436720379075286,16.0,13.436720379075286,0.0132065387144445,0.0326295114526095,652.3142576600684,258.4042134703034,0.4231597091306352,0.4958756697156214,0.0,0.0,0.0063333333333333,0.019462473604039,65295592.80866668,28441512.608228,-2.0,-0.3786446944479079,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,264,200387.8409957396,94.33836520098,11,11,0.0026246719160104,541.5104820419999,0.2246348241029328,0.0,0.0,56396456.394,1,0.978,dos,TA0040 Impact / T1499 Endpoint DoS,99561.00658540598,87334.35267965408,5648.543633050591,9545.967540006495,13.0,2.000000000000003,13.0,2.000000000000003,0.0039745769241972,0.0020629067558804,729.4539649434286,163.54451543193255,0.265611454413067,0.0510618612981927,0.0,0.0,0.0006666666666666,0.0011547005383793,77311639.30799998,18455145.65666008,5.0,0.1206224072668041,170215.96949340627,163050.04826208804,6771.9169927559005,10531.928980834076,12.166666666666666,4.578937285730195,12.166666666666666,4.578937285730195,0.0046336576623569,0.0022260467094347,622.4917105846799,271.42725625540135,0.3014217435144312,0.2279469568029938,0.0,0.0,0.0013333333333333,0.0016329931618554,62438279.25566667,28336950.89227372,-46.0,-1.6725970551178273,137389.78710809833,147203.5069225782,111494.9755589794,350279.4548779092,16.25,13.301572019194602,16.25,13.301572019194602,0.0132323601395442,0.0326202299870353,671.513347082135,238.54516805276063,0.429747889307386,0.4923652017160249,0.0,0.0,0.0063333333333333,0.019462473604039,68015755.3455,25518010.315098383,3.0,0.079058162121008,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,265,8060.628125093135,20741.7312932916,15,15,0.0056980056980056,817.3811720258,0.3228148959543122,0.0,0.002,89439645.628,1,0.964,dos,TA0040 Impact / T1499 Endpoint DoS,86418.2497567372,100988.1106226582,7005.398660379404,11896.090347226864,13.0,2.000000000000003,13.0,2.000000000000003,0.0037575100404637,0.0016883655266476,722.1188867210664,156.4900299291541,0.265611454413067,0.0510618612981927,0.0,0.0,0.0006666666666666,0.0011547005383792,79047367.68666665,19638448.44737753,0.0,0.0,114440.0188690122,148861.56716676895,6313.913595641224,9685.233633856127,11.5,3.563705936238758,11.5,3.563705936238758,0.0043785060015828,0.001938209389919,709.6803574163145,224.9406288616275,0.2316686145708218,0.0866501538823109,0.0,0.0,0.001,0.0010954451150103,72894195.90666668,23711188.3204987,-4.0,-0.4185187736616566,136634.16139696506,147898.586908614,113125.16694318572,349764.5187192214,16.333333333333332,13.28932129967754,16.333333333333332,13.28932129967754,0.0134591780746954,0.0325518238179963,665.764580765635,233.67825418657765,0.4341384181724379,0.4910455839787482,0.0,0.0,0.0065,0.0194118052179136,68936540.21466666,26118674.31233305,1.0,0.0526863463806241,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,266,280922.9635162258,189522.5658778052,25,25,0.0156657963446475,332.10006177508,1.082684933586029,0.0,0.01,30311377.186,1,0.826,dos,TA0040 Impact / T1499 Endpoint DoS,163123.81087901947,140196.00377393284,70119.545178766,103920.1122147578,17.0,7.211102550927977,17.0,7.211102550927977,0.0079961579862213,0.0068175405789251,563.6639052809597,243.39786279350463,0.5433782178810916,0.4696260553147819,0.0,0.0,0.0039999999999999,0.0052915026221291,58715826.40266665,29632290.49812269,12.0,0.8333002904040738,161260.4864430863,149843.9073921395,37877.20584345138,74858.39702873299,14.166666666666666,6.2742861479733865,14.166666666666666,6.2742861479733865,0.0059346197383489,0.0050567260247474,611.682208075261,242.34880212197805,0.3843911016026115,0.3514423289467205,0.0,0.0,0.0023333333333333,0.0038815804341359,63944198.53266668,28355573.070587337,16.0,0.9163349221907382,155607.98783397517,150803.30917370293,128909.53012180816,348472.2282153808,17.666666666666668,13.28932129967754,17.666666666666668,13.28932129967754,0.0145113682969318,0.0323880562715457,625.7884377456917,247.0710847957677,0.5104996616883328,0.5162199054587873,0.0,0.0,0.0073333333333333,0.0193218356615868,63736224.5465,27146065.246761497,16.0,0.9163349221907382,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,267,2021.236794157462,8895.324173955598,11,11,0.0031847133757961,900.311687599,0.2413846431848404,0.0,0.0,84226759.354,1,0.976,dos,TA0040 Impact / T1499 Endpoint DoS,97001.6094784921,159309.186537428,73053.20711501753,101039.19035886622,17.0,7.211102550927977,17.0,7.211102550927977,0.0081828384728165,0.0066011478893854,683.2643071332932,306.93095806192537,0.5489614909083942,0.4640078193999294,0.0,0.0,0.0039999999999999,0.0052915026221291,67992594.056,32736816.03988692,0.0,0.0167498190819075,98281.3080319491,114911.4771610815,39350.87537403398,74047.51171769145,15.0,5.21536192416061,15.0,5.21536192416061,0.0060787076985068,0.0049442021272376,706.359136038361,221.4078001436628,0.4072864726607301,0.3335422027450052,0.0,0.0,0.0023333333333333,0.0038815804341359,72652116.682,24309874.363678288,5.0,0.1373722263487117,125161.64862827952,140705.01355238285,123478.4206896343,349909.56687871274,17.416666666666668,13.392388159176956,17.416666666666668,13.392388159176956,0.0145769209503504,0.0323620961075996,670.0566510813167,244.4734167116204,0.5054409818974605,0.5187391726810391,0.0,0.0,0.0073333333333333,0.0193218356615868,68017923.61133334,25852168.92253615,-3.0,-0.0607041574904666,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,268,412607.63133291854,47.40790019318,11,11,0.0022471910112359,264.90394160140005,0.2078791044236982,0.0,0.0,23835434.45,1,0.98,dos,TA0040 Impact / T1499 Endpoint DoS,231850.61054776725,209645.8173073828,66155.09931731806,106930.91348981486,15.666666666666666,8.082903768654761,15.666666666666666,8.082903768654761,0.0070325669105599,0.0074912765862588,499.1052303251599,349.07563028700173,0.5106495603981895,0.4956803470136115,0.0,0.0,0.0033333333333333,0.0057735026918962,46124523.66333332,33155990.89230063,-4.0,-0.1149357915306139,159134.43015225226,167347.41811638916,36580.24898884865,75365.11803516501,14.333333333333334,5.465040408510331,14.333333333333334,5.465040408510331,0.0053950384755117,0.0051774241151538,610.6120585231133,271.03080513609444,0.3881305074056278,0.3425428879036242,0.0,0.0,0.002,0.004,62585945.675,30317807.528970037,-4.0,-0.1149357915306139,159474.1785792899,156908.29040941832,123472.21485217176,349911.95421719644,17.333333333333332,13.432209141620932,17.333333333333332,13.432209141620932,0.014510121827303,0.0323888709584942,612.5405007133833,252.37828170218825,0.5037113385909778,0.5197795987419902,0.0,0.0,0.0073333333333333,0.0193218356615868,61860512.38,26911193.84968061,-1.0,-0.0207557196777918,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,269,4129.138246721218,144.05586297040003,20,20,0.0029940119760479,896.6083811346,0.4111693128490553,0.0,0.0,93476195.472,1,0.96,dos,TA0040 Impact / T1499 Endpoint DoS,139586.00212459904,236446.01566490225,3028.929312373137,5080.676797005228,14.0,5.196152422706632,14.0,5.196152422706632,0.0028086387876934,0.0004954891117373,687.2746701116666,365.7884673502049,0.2868110201525317,0.1089926327956028,0.0,0.0,0.0,0.0,67179463.092,37820849.16172734,-5.0,-0.6715156207369736,151354.9065018093,174329.7554965388,36574.237245569486,75368.60368192723,15.5,5.856620185737197,15.5,5.856620185737197,0.0054023983869572,0.0051732827327231,625.4692876963132,286.00939728993666,0.4150946190168112,0.3357368439995758,0.0,0.0,0.002,0.004,62947644.747333325,30738992.377669357,7.0,0.1617846696671003,149196.1081626908,163112.4040210628,123472.11523692314,349911.99251867586,17.666666666666668,13.44573831323075,17.666666666666668,13.44573831323075,0.0145215275872118,0.0323844180934383,637.0289080673166,265.2692012367089,0.4976412691921069,0.5204554722519229,0.0,0.0,0.0073333333333333,0.0193218356615868,64458281.006000005,28420080.48649765,4.0,-0.0728408327864513,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,270,214588.31389442988,69.92305139177,7,7,0.0027173913043478,529.506617171714,0.1247974598463266,0.0,0.0,67185714.474,1,0.988,dos,TA0040 Impact / T1499 Endpoint DoS,210441.6944913565,204270.8145277932,87.12893818519429,50.56919536047022,12.666666666666666,6.6583281184793925,12.666666666666666,6.6583281184793925,0.0026528647638773,0.0003775687272622,563.6729799692379,317.2351336021864,0.2479486257063604,0.1473308672679394,0.0,0.0,0.0,0.0,61499114.798666656,35166915.71394138,-4.0,-0.1165871833385137,153721.65198492433,175222.6837471216,36570.168026601285,75370.96780316829,14.833333333333334,6.6458006791244415,14.833333333333334,6.6458006791244415,0.0054178516183468,0.0051634549874199,623.4686435512657,286.75516187720405,0.3984550583073769,0.3492656293866252,0.0,0.0,0.002,0.004,64745854.42733333,30594346.14375617,-4.0,-0.0998373642566061,161968.8107391653,161599.31458542694,21671.04250967828,53616.76202647889,13.5,5.616534033143334,13.5,5.616534033143334,0.0050257546403519,0.0038129878201199,622.9801770679728,266.2038273582258,0.3499384009109041,0.2857172581212946,0.0,0.0,0.0016666666666666,0.0029336088024986,63592066.84150001,28140812.675953552,-50.0,-1.7724344193744337,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,271,142574.2845977854,112101.02781722882,18,18,0.0169491525423728,669.69486489364,0.4255360661978691,0.0,0.01,67991175.572,1,0.956,dos,TA0040 Impact / T1499 Endpoint DoS,120430.5789129788,106962.7221496804,37438.33557719708,64659.7988190522,15.0,6.999999999999999,15.0,6.999999999999999,0.0075535186075896,0.0081380330870525,698.6032877333179,185.25036831130305,0.3205009462977508,0.1696363518158212,0.0,0.0,0.0033333333333333,0.0057735026918962,76217695.17266665,14951724.52701256,7.0,0.2176569617741708,176140.59473037304,160876.61139055996,51796.71744725749,80581.88191605426,15.333333333333334,6.7724933862390015,15.333333333333334,6.7724933862390015,0.0072930427590747,0.0070014384356655,598.854259029239,272.77910535960245,0.4155752533479697,0.3473285878566221,0.0,0.0,0.0033333333333333,0.0051639777949432,61171109.418000005,28298925.9654822,3.0,0.1027211702435569,145290.30679969263,151245.1755937268,29055.315521449043,59652.22967484799,13.416666666666666,5.5343281325550855,13.416666666666666,5.5343281325550855,0.0058357743803287,0.0051289512712385,654.2673082227767,245.29776087966584,0.3236219339593958,0.2597537191807004,0.0,0.0,0.0021666666666666,0.0037618499639874,67032652.66233334,25632969.8600566,-1.0,-0.3157976034180997,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,272,2240.1972148061923,123.90923269120002,9,9,0.0028169014084507,917.061720449,0.1831174961920742,0.0,0.0,97162478.914,1,0.982,dos,TA0040 Impact / T1499 Endpoint DoS,119800.93190234044,107990.27668771424,37431.62003377068,64665.60965985558,11.333333333333334,5.859465277082315,11.333333333333334,5.859465277082315,0.0074944817517239,0.0081881362583,705.4210675047844,196.2320327668905,0.244483674078757,0.1594844292678278,0.0,0.0,0.0033333333333333,0.0057735026918962,77446456.32,17079325.282060806,-11.0,-0.2280518166569811,129693.4670134698,164757.03922524344,20230.27467307183,45144.714844670576,12.666666666666666,5.163977794941642,12.666666666666666,5.163977794941642,0.0051515602697085,0.0057882269498446,696.3478688082256,262.7205224827325,0.2656473471156439,0.1243517275342412,0.0,0.0,0.0016666666666666,0.0040824829046386,72312959.706,26841597.16456846,-16.0,-0.8995674373939546,145476.97672827804,151050.81111728065,29053.7402582613,59653.06283364687,13.416666666666666,5.5343281325550855,13.416666666666666,5.5343281325550855,0.0055430900040287,0.0051979873111488,654.0150384417433,245.0009084287126,0.3250192243591278,0.2588744081719296,0.0,0.0,0.002,0.0038138503569872,68128579.11933334,26684448.660154823,0.0,0.0167674847967834,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,273,102199.29991655186,214534.1034033424,30,30,0.0303030303030303,313.01322129367395,1.042003743797692,0.0,0.016,28421106.918,1,0.84,dos,TA0040 Impact / T1499 Endpoint DoS,82337.92724304777,72244.51268961691,108919.68015108754,107240.49408133385,19.0,10.535653752852738,19.0,10.535653752852738,0.0166896947512847,0.0137449012059382,633.2566022121046,303.66833482170387,0.5502191020625454,0.4428101073325236,0.0,0.0,0.0086666666666666,0.0080829037686547,64524920.46799997,34501525.31856557,23.0,0.9172062839513652,146389.81086720218,153952.93653453304,54503.40454463629,90297.10799499654,15.833333333333334,8.612007121841641,15.833333333333334,8.612007121841641,0.0096712797575809,0.0116075719145152,598.4647910906714,280.3454996452144,0.3990838638844525,0.3384155766292356,0.0,0.0,0.0043333333333333,0.0069761498454854,63012017.63333333,31202139.89520915,19.0,0.8006191006128515,122335.55944957564,131934.57586308307,46927.13995933483,79126.94400312191,15.416666666666666,6.801849124697942,15.416666666666666,6.801849124697942,0.0078749937280438,0.0087106206027049,652.4119635645162,247.3493360878276,0.4031851682725914,0.3203803656959934,0.0,0.0,0.0033333333333333,0.0054827553347421,67832067.15766667,27138553.852230307,24.0,0.9379913269615632,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,274,124533.007993203,19634.98469308744,13,13,0.0028901734104046,762.4111854482661,0.3091053900126509,0.0,0.0,65481230.008,1,0.968,dos,TA0040 Impact / T1499 Endpoint DoS,76324.16837485365,65123.15038636627,78097.66577637376,118559.46461866028,17.333333333333332,11.150485789118488,17.333333333333332,11.150485789118488,0.0120033683739619,0.0158480144571752,664.1620423969799,313.78068442095685,0.5114088766674727,0.4638064489806499,0.0,0.0,0.0053333333333333,0.009237604307034,63688271.94666665,34405741.961631805,-5.0,-0.1164306761852181,98377.37364391626,82803.57536684803,57768.00067678534,88265.78517893383,16.166666666666668,8.42417157153457,16.166666666666668,8.42417157153457,0.0097784434907757,0.0115280183373991,681.382665065149,231.2277374454857,0.4159549114826112,0.3293795940139544,0.0,0.0,0.0043333333333333,0.0069761498454854,69952983.55966668,24698574.7041746,2.0,0.1012262855889526,128755.90189808424,129818.82899061724,47174.12483281669,79028.4826176371,15.25,6.837397165588866,15.25,6.837397165588866,0.0075867409831437,0.0088222206793226,645.9973617941312,243.01987493270343,0.4020427094441196,0.3207172823839644,0.0,0.0,0.0031666666666666,0.0055568685317204,66269464.61733333,26643718.295124,-2.0,-0.0137095059416612,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,275,276831.8788080722,164558.7655683102,11,11,0.0051150895140664,460.160782275,0.2246348241029328,0.0,0.002,35048303.386,1,0.978,dos,TA0040 Impact / T1499 Endpoint DoS,167854.72890594232,95035.32516757496,132909.2845549134,101230.84438463656,18.0,10.44030650891055,18.0,10.44030650891055,0.0127694310758339,0.0152252385633744,511.8617296723132,229.11650642829565,0.5252479859710922,0.4495121845528631,0.0,0.0,0.0059999999999999,0.0087177978870813,42983546.77066665,19763330.85646018,2.0,0.0415173279108586,143827.83040414142,94711.11538492884,85170.45229434197,92230.82617928291,14.666666666666666,8.406346808611387,14.666666666666666,8.406346808611387,0.0101319564137788,0.0113087980347226,608.641398588549,218.26616517302185,0.3848658300249241,0.3385958867822757,0.0,0.0,0.0046666666666666,0.0067724933862401,60215001.54533333,25084351.293876424,-9.0,-0.1865344887461225,147591.36845297538,133816.45019423313,60872.344769955416,84218.07997670029,15.083333333333334,6.92109204905684,15.083333333333334,6.92109204905684,0.007767177400368,0.0087405273062342,617.0553431424312,242.72262593393597,0.3999802245208677,0.3218657757901486,0.0,0.0,0.0033333333333333,0.0054827553347421,61581323.14633334,26786960.32460807,-2.0,-0.0247498190790221,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
wednesday,276,0.1432098361139999,128.942709388002,9,9,0.003125,912.0204425678,0.1663500113952907,0.0,0.0,93289963.874,1,0.982,dos,TA0040 Impact / T1499 Endpoint DoS,133788.34333703705,138647.7492887209,61440.897656928624,89833.6931803096,11.0,2.0,11.0,2.0,0.0037100876414904,0.0012224191498293,711.5308034303553,230.1866592695961,0.2333634085036252,0.0717768463383516,0.0,0.0,0.0006666666666666,0.0011547005383792,64606499.08933332,29130681.75884186,-21.0,-0.8756537324024012,108063.13529004244,102816.00455915736,85180.288904008,92219.93730541108,15.0,8.074651695273566,15.0,8.074651695273566,0.0101998911963875,0.0112564518083205,672.39370282123,244.7819385586692,0.3917912552830848,0.3325843380146957,0.0,0.0,0.0046666666666666,0.0067724933862401,64565709.77866667,28558409.34188133,2.0,0.041552551548964,130892.3936374834,139030.63720751146,60875.22846530433,84215.81026049453,14.916666666666666,7.051219537760801,14.916666666666666,7.051219537760801,0.0078088714073671,0.0087149223184276,647.9311731862479,255.47008111830357,0.3951231567952309,0.3251751035462719,0.0,0.0,0.0033333333333333,0.0054827553347421,64655782.10300001,28216824.69861402,-2.0,-0.058284812707642,1,dos,1,Impact (not one of the 5 PS-listed stages — noted explicitly)
